master_id,order_num_total,customer_value_total,recency,tenure,kmeans_segment,hc_segment
ac775ab2-e111-11e9-957d-000d3a38a36f,6.0,1186.42,21,613,4,0
1b3c353a-a7ba-11e9-a2fc-000d3a38a36f,3.0,159.97,151,549,0,2
d06321c2-7cbb-11ea-80af-000d3a38a36f,2.0,894.98,310,415,0,2
f2f5ede8-f118-11e9-9346-000d3a38a36f,2.0,83.68,239,252,0,3
15f01ade-216c-11ea-9618-000d3a38a36f,2.0,354.48,6,601,4,1
abec947c-51af-11ea-a243-000d3a38a36f,4.0,535.96,34,544,4,1
05f7bffa-527d-11ea-825c-000d3a38a36f,8.0,1178.3799999999999,32,541,1,0
bfa4bc1a-5b28-11ea-90df-000d3a38a36f,3.0,330.46000000000004,48,501,0,1
1e9f83ca-aaa4-11e9-a2fc-000d3a38a36f,2.0,230.87,64,1443,0,2
b10a1404-a488-11e9-a2fc-000d3a38a36f,3.0,369.87,218,608,0,2
e7a1c522-3a44-11eb-a48e-000d3a38a36f,4.0,690.82,7,174,3,3
3af71d7e-a8c1-11e9-a2fc-000d3a38a36f,3.0,165.87,33,1864,0,2
481f14a2-627f-11ea-9861-000d3a38a36f,3.0,361.58,83,453,0,2
226af3ee-705c-11ea-8369-000d3a38a36f,8.0,806.8900000000001,11,479,4,1
1c772eda-4203-11ea-96d9-000d3a38a36f,3.0,319.91,154,562,0,2
e3c5d8ba-c0d9-11ea-9c44-000d3a38a36f,4.0,416.91999999999996,166,329,0,2
1dd2d3f8-b034-11e9-9757-000d3a38a36f,3.0,324.98,67,794,0,1
2c904410-526f-11ea-956d-000d3a38a36f,3.0,284.96,335,519,0,2
770ab1ea-a0d8-11e9-a2fc-000d3a38a36f,2.0,289.98,183,840,0,2
59b01256-b169-11e9-89fa-000d3a38a36f,3.0,229.26999999999998,197,712,0,2
a2e8d952-a52b-11e9-a2fc-000d3a38a36f,2.0,389.89000000000004,10,704,4,1
a7655e58-e466-11ea-b769-000d3a38a36f,3.0,449.93000000000006,73,283,3,2
ee863920-c502-11ea-a7eb-000d3a38a36f,2.0,488.99,130,325,0,2
2dcdd11a-16e4-11ea-b4ec-000d3a38a36f,3.0,417.45,89,638,0,2
17bc6908-b09c-11e9-9757-000d3a38a36f,7.0,1277.93,287,777,2,0
c8c1d31c-aadb-11e9-a2fc-000d3a38a36f,14.0,1811.81,64,818,1,0
73f51736-a545-11e9-a2fc-000d3a38a36f,3.0,597.96,111,703,2,2
1068aa08-fb07-11e9-b138-000d3a38a36f,6.0,870.61,14,580,4,1
a4ae1f76-008a-11ea-a5e8-000d3a38a36f,6.0,1007.79,32,687,4,0
eed158fe-23a1-11ea-8523-000d3a38a36f,5.0,546.9499999999999,332,559,2,2
7d86a216-a9e5-11e9-a2fc-000d3a38a36f,4.0,724.04,42,1464,4,2
126ba606-25c9-11ea-b1c8-000d3a38a36f,2.0,446.09999999999997,18,773,4,1
6467d33c-5b28-11ea-bd7b-000d3a38a36f,2.0,469.47,19,473,4,1
a0a49110-5b3b-11ea-959d-000d3a38a36f,2.0,419.97,190,521,0,2
40e74cb6-1be1-11ea-ac4f-000d3a38a36f,2.0,246.88,23,590,4,1
13d4bf84-ab92-11e9-a2fc-000d3a38a36f,5.0,885.38,248,1285,2,2
2e84f6a4-a6ed-11e9-a2fc-000d3a38a36f,3.0,310.72,318,2450,0,2
356602a6-2276-11ea-8523-000d3a38a36f,2.0,143.98,359,629,0,2
d98601b6-aa75-11e9-a2fc-000d3a38a36f,3.0,254.88,311,697,0,2
9d44d230-52fa-11ea-9ade-000d3a38a36f,4.0,548.41,148,503,2,2
a5c99008-88ce-11ea-9c02-000d3a38a36f,2.0,213.98000000000002,258,399,0,2
2a3c8728-6737-11ea-9d38-000d3a38a36f,6.0,1943.77,41,479,1,0
3f353204-adad-11e9-a2fc-000d3a38a36f,8.0,1530.25,24,1115,1,0
781c2436-a91d-11e9-a2fc-000d3a38a36f,7.0,791.51,112,1848,2,0
456f828a-cdc5-11ea-b31f-000d3a38a36f,4.0,266.7,6,312,4,1
64b948e0-a2a3-11e9-a2fc-000d3a38a36f,3.0,1068.29,47,808,4,1
4d755fdc-a723-11e9-a2fc-000d3a38a36f,5.0,904.34,153,2382,2,2
8cb884aa-1d69-11ea-a490-000d3a38a36f,7.0,779.8199999999999,101,642,2,0
129577d6-bde2-11ea-aa61-000d3a38a36f,5.0,913.1500000000001,18,332,4,1
16687088-a00b-11ea-80cd-000d3a38a36f,2.0,178.48,202,287,0,3
990ea7c8-a958-11e9-a2fc-000d3a38a36f,6.0,885.0,337,1663,2,2
a2d2b184-4f46-11ea-99ba-000d3a38a36f,10.0,1568.84,41,545,1,0
62e1a46e-9e8d-11e9-9897-000d3a38a36f,4.0,604.95,131,949,2,2
16b17a7c-b0c3-11e9-9757-000d3a38a36f,9.0,1405.78,238,997,1,0
96653c66-aeef-11e9-a2fc-000d3a38a36f,4.0,349.94,324,618,0,2
faa30cb0-b19e-11e9-89fa-000d3a38a36f,5.0,476.92999999999995,68,674,2,1
83917b72-1e1b-11ea-8bf2-000d3a38a36f,4.0,339.85,238,677,0,2
8c317070-bc5e-11ea-aa61-000d3a38a36f,3.0,850.78,80,319,3,2
1e2c2e02-519d-11ea-a243-000d3a38a36f,3.0,844.97,26,545,4,1
300475b6-9dee-11e9-9897-000d3a38a36f,9.0,1223.94,27,797,1,0
7fb0bc42-6741-11ea-9d38-000d3a38a36f,7.0,922.3399999999999,64,443,2,0
7a568820-af05-11e9-a2fc-000d3a38a36f,2.0,233.86,88,920,0,1
a610d59c-a839-11e9-a2fc-000d3a38a36f,8.0,1259.91,32,630,1,0
9c05285a-9d2b-11e9-9897-000d3a38a36f,11.0,1943.7599999999998,9,685,1,0
93bf3bd6-84ec-11eb-8a3c-000d3a38a36f,2.0,293.98,12,79,3,3
e55dd12e-b049-11e9-9757-000d3a38a36f,4.0,834.46,34,681,4,1
3857a35a-1bde-11ea-ac4f-000d3a38a36f,7.0,1046.04,83,618,2,0
f56d79cc-2b17-11ea-9d27-000d3a38a36f,14.0,4609.45,31,590,1,0
7fdbb994-f566-11e9-9346-000d3a38a36f,2.0,259.98,311,587,0,2
6b9daa78-a0f7-11e9-a2fc-000d3a38a36f,2.0,398.99,138,837,0,2
990ca914-00ab-11ea-a5e8-000d3a38a36f,4.0,604.38,98,573,2,2
d97db6f6-ad2b-11e9-a2fc-000d3a38a36f,15.0,1414.25,187,1314,1,0
d206ca68-3e24-11ea-b1ad-000d3a38a36f,2.0,404.95000000000005,187,563,0,2
5b588596-0cb4-11eb-8ffc-000d3a38a36f,3.0,779.9000000000001,35,587,4,1
97cd0cca-ac63-11e9-a2fc-000d3a38a36f,5.0,527.96,142,1136,2,2
4ed72388-6a54-11eb-b5d7-000d3a38a36f,2.0,246.16000000000003,105,113,3,3
3fe664c0-a349-11e9-a2fc-000d3a38a36f,6.0,668.91,22,798,4,1
84caa0f4-b0bb-11e9-9757-000d3a38a36f,5.0,588.8100000000001,104,1285,2,2
f9ffc272-f126-11e9-9346-000d3a38a36f,4.0,1302.7800000000002,232,626,2,0
97221aee-137f-11ea-a001-000d3a38a36f,4.0,403.95,49,808,4,2
91a41f8c-aab0-11e9-a2fc-000d3a38a36f,2.0,199.98,335,693,0,2
b014db72-aca0-11e9-a2fc-000d3a38a36f,4.0,394.71000000000004,252,1128,2,2
bd6f16a6-4b60-11eb-806e-000d3a38a36f,4.0,416.96000000000004,104,152,3,3
c14cee0c-27d4-11ea-aaaa-000d3a38a36f,5.0,729.52,58,758,2,0
7f8ccba2-240c-11ea-a30f-000d3a38a36f,4.0,1214.88,165,579,2,0
fe8ac308-d6b1-11e9-93bc-000d3a38a36f,3.0,398.42,244,641,0,2
8d0135fc-0161-11ea-a5e8-000d3a38a36f,5.0,1183.96,155,572,2,0
9978f448-b196-11e9-89fa-000d3a38a36f,5.0,735.4300000000001,60,700,2,0
e9e85728-a586-11e9-a2fc-000d3a38a36f,2.0,200.72,255,834,0,2
e1bc703a-4c6f-11ea-a626-000d3a38a36f,4.0,489.95,85,635,2,2
73e5dd7a-a699-11e9-a2fc-000d3a38a36f,18.0,3562.6,328,1587,1,0
b4a77530-4423-11ea-8b43-000d3a38a36f,6.0,1089.73,26,457,4,0
07117fb0-98b0-11ea-b97a-000d3a38a36f,2.0,648.41,202,380,0,2
3e60d88c-ac55-11e9-a2fc-000d3a38a36f,11.0,964.37,2,796,4,0
209c69a4-13cc-11ea-a001-000d3a38a36f,3.0,669.87,27,833,4,1
0145a826-a7f3-11e9-a2fc-000d3a38a36f,6.0,685.39,356,2156,2,2
efad3cc6-ae98-11e9-a2fc-000d3a38a36f,3.0,220.95000000000002,102,186,3,3
f1c33270-ab9d-11e9-a2fc-000d3a38a36f,3.0,240.47,194,1278,0,2
218eb7a8-61a1-11eb-add3-000d3a38a36f,7.0,1521.38,17,124,3,0
b195e4a8-4423-11ea-8b43-000d3a38a36f,2.0,359.45,162,556,0,2
1fdf1e32-2617-11ea-8e1c-000d3a38a36f,3.0,423.97,186,829,0,2
c2176c8a-7366-11ea-92d0-000d3a38a36f,6.0,693.3399999999999,77,541,2,0
7d69a1ae-2d4b-11ea-827e-000d3a38a36f,4.0,158.45000000000002,359,602,0,2
4d81164a-ac8d-11ea-b736-000d3a38a36f,4.0,453.41999999999996,53,354,4,2
fa58b8b2-8f1b-11ea-8f41-000d3a38a36f,6.0,548.82,27,392,4,0
ea8340bc-a2c0-11e9-a2fc-000d3a38a36f,3.0,261.96999999999997,322,806,0,2
a28e4550-4ebc-11eb-806e-000d3a38a36f,3.0,227.96999999999997,131,148,3,3
1fac7a80-96f1-11eb-a496-000d3a38a36f,3.0,921.96,39,76,3,3
d3f36ace-42b2-11ea-8b43-000d3a38a36f,3.0,249.86,159,689,0,2
4fbf4608-572c-11eb-9e65-000d3a38a36f,3.0,399.97,97,137,3,3
2cea511a-b1a9-11e9-89fa-000d3a38a36f,5.0,389.3,105,685,2,2
c8763084-6655-11ea-82da-000d3a38a36f,4.0,559.61,101,444,2,2
4a0e7c4e-a551-11e9-a2fc-000d3a38a36f,2.0,78.58,327,1030,0,2
bacc6c32-aa03-11e9-a2fc-000d3a38a36f,2.0,200.48000000000002,217,1528,0,2
a8de19d4-984c-11ea-9d91-000d3a38a36f,8.0,1932.83,145,381,1,0
c61c030c-a14a-11e9-a2fc-000d3a38a36f,3.0,567.54,37,832,4,2
44bce73c-a540-11e9-a2fc-000d3a38a36f,7.0,1087.08,271,703,2,0
a242b80a-2033-11ea-87bf-000d3a38a36f,2.0,274.96999999999997,156,701,0,2
da71103a-97ef-11ea-9d91-000d3a38a36f,2.0,95.86999999999999,13,383,3,1
f7637788-ac71-11e9-a2fc-000d3a38a36f,8.0,702.89,72,760,2,1
dfa3ed90-5b52-11ea-9340-000d3a38a36f,2.0,560.63,60,477,0,1
82338d34-abbf-11e9-a2fc-000d3a38a36f,4.0,641.96,340,1312,2,2
a16cf0f0-a407-11ea-bd63-000d3a38a36f,3.0,245.46,7,365,4,1
dbe3e8fe-a482-11e9-a2fc-000d3a38a36f,6.0,720.1600000000001,147,758,2,0
6f3ff5a2-7dcb-11eb-bd59-000d3a38a36f,2.0,138.97,106,485,0,2
4896788c-a6d5-11e9-a2fc-000d3a38a36f,19.0,2556.66,259,2576,1,0
a536f948-b0c8-11e9-9757-000d3a38a36f,3.0,707.35,94,667,2,2
f990ac32-dde1-11e9-a848-000d3a38a36f,3.0,364.17,60,618,0,1
6032f26e-2fc2-11eb-9c24-000d3a38a36f,2.0,340.45,185,187,3,3
ae4ce104-dbd4-11ea-8757-000d3a38a36f,3.0,2533.04,268,294,2,0
88f0600a-2849-11ea-b87a-000d3a38a36f,7.0,915.53,203,696,2,0
3f770230-a919-11e9-a2fc-000d3a38a36f,14.0,2597.45,102,2061,1,0
d2251f60-1a87-11ea-98d5-000d3a38a36f,4.0,548.71,34,551,4,1
e5a5fe76-2458-11ea-a30f-000d3a38a36f,3.0,412.89,351,832,0,2
3daae3b8-ab8a-11e9-a2fc-000d3a38a36f,17.0,2883.25,132,1554,1,0
a4a80b36-981f-11ea-9d91-000d3a38a36f,2.0,563.97,104,382,0,2
699b97d4-3167-11ea-b884-000d3a38a36f,4.0,886.9200000000001,219,673,2,2
6792a6ae-a71e-11e9-a2fc-000d3a38a36f,21.0,3016.6499999999996,237,2118,1,0
86e43222-b11c-11e9-9757-000d3a38a36f,5.0,826.88,134,922,2,0
4ec657e2-6451-11ea-a6dc-000d3a38a36f,2.0,188.48,157,446,0,2
3eac9996-53be-11ea-abe0-000d3a38a36f,2.0,265.91,174,514,0,2
9ba3f66c-c506-11ea-b1fc-000d3a38a36f,4.0,499.85,125,325,0,2
2fbec654-ddb5-11e9-9cd3-000d3a38a36f,3.0,1203.24,42,621,4,1
281683ee-b0e5-11e9-9757-000d3a38a36f,4.0,412.28,124,792,2,2
2a743474-af9b-11e9-a2fc-000d3a38a36f,4.0,450.45,241,960,2,2
3bc89de2-1f34-11ea-87bf-000d3a38a36f,5.0,1116.55,90,804,2,0
f4e126a4-7ae7-11eb-8460-000d3a38a36f,2.0,236.98,47,92,3,3
cecb93ce-a275-11e9-a2fc-000d3a38a36f,5.0,339.43,275,812,2,2
6cbd2286-f438-11ea-b013-000d3a38a36f,2.0,202.48,135,263,0,3
20d0f32e-ded6-11ea-9c1f-000d3a38a36f,3.0,391.21000000000004,181,335,0,2
af26c858-bde6-11ea-aa61-000d3a38a36f,5.0,310.70000000000005,267,332,0,2
9b48f6ce-016e-11ea-a5e8-000d3a38a36f,3.0,358.47,21,581,4,1
6099c154-2269-11ea-8523-000d3a38a36f,3.0,271.96,27,794,4,1
47639ebe-a0d5-11e9-a2fc-000d3a38a36f,3.0,139.97,199,840,0,2
2e27c8b6-acbb-11e9-a2fc-000d3a38a36f,9.0,1742.54,271,1381,1,0
1ff300be-5beb-11ea-a7ba-000d3a38a36f,2.0,376.41,186,489,0,2
ee234e00-aa5a-11e9-a2fc-000d3a38a36f,4.0,324.3,62,1468,2,2
9fd58794-5b9a-11ea-b5c2-000d3a38a36f,4.0,567.19,30,505,4,1
3b45da96-a1ae-11e9-a2fc-000d3a38a36f,5.0,560.6099999999999,353,827,2,2
b60c6d44-0b2f-11eb-8ffc-000d3a38a36f,9.0,1153.35,35,644,1,0
a8708696-9dc8-11e9-9897-000d3a38a36f,13.0,1698.28,321,2884,1,0
bce06552-5e0b-11ea-b81f-000d3a38a36f,3.0,309.96999999999997,227,776,0,2
139be856-ac57-11e9-a2fc-000d3a38a36f,7.0,1261.91,3,1150,4,0
e1fd2ef8-63ef-11ea-a6dc-000d3a38a36f,3.0,508.86,116,447,0,2
00425f66-5b51-11ea-96d8-000d3a38a36f,4.0,419.96000000000004,199,495,0,2
d9a52af4-ffb2-11e9-a5e8-000d3a38a36f,7.0,1140.08,19,583,4,0
8c43f438-afea-11e9-9757-000d3a38a36f,3.0,175.97,78,889,0,1
9794463c-2081-11ea-87bf-000d3a38a36f,5.0,482.13,106,827,2,2
0a901f34-b021-11e9-9757-000d3a38a36f,4.0,961.89,51,803,2,0
8bc6f994-fb2e-11e9-b138-000d3a38a36f,4.0,462.95,319,587,2,2
784a3fb8-a55a-11e9-a2fc-000d3a38a36f,15.0,1694.19,105,1655,1,0
2447122a-abd0-11e9-a2fc-000d3a38a36f,5.0,605.41,34,1302,4,1
540f2e22-a9fd-11e9-a2fc-000d3a38a36f,4.0,773.4,94,816,2,2
60a0722a-d7d6-11e9-93bc-000d3a38a36f,3.0,269.42,155,625,0,2
2d195762-9d85-11ea-9bf4-000d3a38a36f,8.0,443.90999999999997,328,375,2,2
036b17de-a9ca-11e9-a2fc-000d3a38a36f,5.0,656.81,13,1882,4,1
c3b81bdc-a799-11e9-a2fc-000d3a38a36f,5.0,518.68,198,2386,2,2
7a4c7e5a-b0e2-11e9-9757-000d3a38a36f,4.0,684.88,15,847,4,1
ffefdd18-77ca-11ea-9b70-000d3a38a36f,4.0,208.46,74,421,0,2
1f87bf36-13e1-11ea-a001-000d3a38a36f,3.0,514.87,34,718,4,1
4739c9e2-545b-11ea-b1db-000d3a38a36f,2.0,199.98000000000002,132,522,0,2
2cd0ffe8-b0e2-11e9-9757-000d3a38a36f,8.0,1268.88,135,760,2,0
14606d88-23bd-11ea-8523-000d3a38a36f,3.0,1105.86,18,646,4,1
3f3add64-ad74-11e9-a2fc-000d3a38a36f,9.0,1554.92,247,1278,1,0
c2200422-b1cd-11e9-89fa-000d3a38a36f,2.0,139.98,19,683,0,1
99308688-b0b3-11e9-9757-000d3a38a36f,3.0,759.19,289,772,2,2
3706d284-ac56-11e9-a2fc-000d3a38a36f,2.0,327.95,75,136,3,3
d19ec702-a6f7-11e9-a2fc-000d3a38a36f,4.0,345.85,85,2578,2,2
1ab7f418-233f-11ea-8523-000d3a38a36f,3.0,208.96,60,665,0,1
9cd943cc-afca-11e9-9757-000d3a38a36f,2.0,224.96999999999997,81,853,0,1
5fa954e8-ae7a-11e9-a2fc-000d3a38a36f,2.0,319.96,362,945,0,2
e5b85f0a-c4e2-11ea-98f7-000d3a38a36f,2.0,200.48,176,327,0,2
ad8d7e12-a94f-11e9-a2fc-000d3a38a36f,7.0,862.12,198,888,2,0
9d07dcfa-a1c9-11e9-a2fc-000d3a38a36f,4.0,502.34000000000003,25,825,4,1
822ab1c8-a7c3-11e9-a2fc-000d3a38a36f,4.0,1140.92,174,2220,2,2
605353ec-2b9f-11ea-853d-000d3a38a36f,8.0,995.71,134,1164,2,0
dd270486-acf1-11e9-a2fc-000d3a38a36f,5.0,1831.03,26,1099,1,0
f3faffac-5316-11ea-acd3-000d3a38a36f,5.0,671.91,146,509,2,0
b84f30d2-abb8-11e9-a2fc-000d3a38a36f,16.0,1561.03,103,1539,1,0
9ee6e0bc-13a1-11ea-a001-000d3a38a36f,6.0,553.43,319,794,2,2
d0a49680-acbd-11e9-a2fc-000d3a38a36f,3.0,548.69,50,1379,4,2
9b0bfa24-a8ec-11e9-a2fc-000d3a38a36f,5.0,1063.72,5,2046,4,1
ff7c2456-2f16-11ea-8467-000d3a38a36f,2.0,270.46999999999997,332,385,0,2
ef165d82-a1fb-11e9-a2fc-000d3a38a36f,6.0,705.1400000000001,72,821,2,1
d6dadfce-c575-11ea-8b5a-000d3a38a36f,3.0,115.88,316,323,0,2
9b8d68fe-a408-11e9-a2fc-000d3a38a36f,4.0,389.93,365,782,0,2
0613df76-2c1e-11ea-91ab-000d3a38a36f,7.0,777.0999999999999,44,636,4,0
dce41348-d6c6-11e9-93bc-000d3a38a36f,2.0,250.99,11,639,4,1
9ba6b9a2-5bf6-11ea-974f-000d3a38a36f,6.0,724.9300000000001,113,520,2,0
eabc1be4-b206-11e9-89fa-000d3a38a36f,7.0,826.0799999999999,160,678,2,0
85900a64-1ed5-11ea-81ff-000d3a38a36f,2.0,334.97,194,643,0,2
7065b234-b179-11e9-89fa-000d3a38a36f,3.0,229.97,289,774,0,2
e6d0ab3c-b137-11e9-9757-000d3a38a36f,14.0,1568.38,326,757,1,0
c1001398-aef8-11e9-a2fc-000d3a38a36f,10.0,1756.07,226,921,1,0
c97ea23c-5bbe-11ea-bfb1-000d3a38a36f,7.0,710.79,259,2616,2,2
00898b48-5b92-11ea-a592-000d3a38a36f,4.0,260.81,348,501,0,2
cf11ea48-2251-11ea-8523-000d3a38a36f,5.0,462.69,22,699,4,1
88e0b0b4-12e7-11ea-a001-000d3a38a36f,10.0,1256.58,6,787,4,0
bfd45d36-a5c9-11e9-a2fc-000d3a38a36f,3.0,544.96,228,983,2,2
bb2fa472-6b7e-11ea-9c62-000d3a38a36f,3.0,366.2,155,439,0,2
a612b938-c5ee-11ea-9189-000d3a38a36f,3.0,260.96,62,322,3,2
da5e7750-ae79-11e9-a2fc-000d3a38a36f,2.0,264.2,195,945,0,2
15a85308-9df4-11e9-9897-000d3a38a36f,7.0,771.94,66,1630,2,0
3239cb98-e43d-11e9-ad00-000d3a38a36f,4.0,434.95,39,609,4,1
117ad356-edf3-11e9-9346-000d3a38a36f,2.0,309.96000000000004,139,599,0,2
61eb6024-2838-11ea-a043-000d3a38a36f,3.0,413.96,142,681,0,2
5fd4bd8a-6050-11ea-8dd8-000d3a38a36f,2.0,283.96999999999997,83,493,0,1
4310677e-a5db-11e9-a2fc-000d3a38a36f,7.0,557.49,106,822,2,0
ad81b28e-a784-11e9-a2fc-000d3a38a36f,2.0,335.46,313,2281,0,2
6b80593c-a98f-11e9-a2fc-000d3a38a36f,4.0,1608.71,245,282,2,0
377588a8-dde0-11e9-a848-000d3a38a36f,4.0,368.44,123,618,0,2
6bca60e8-3e0b-11ea-b1ad-000d3a38a36f,4.0,531.3299999999999,324,604,2,2
07e44634-e446-11ea-b769-000d3a38a36f,3.0,318.47,237,605,0,2
6d5ebdf0-18d1-11ea-9213-000d3a38a36f,4.0,888.89,131,616,2,2
8f13b88a-152c-11eb-8ffc-000d3a38a36f,2.0,574.71,34,221,3,3
10a196c4-af3f-11e9-a2fc-000d3a38a36f,4.0,490.96000000000004,182,903,2,2
4a51668a-a155-11e9-a2fc-000d3a38a36f,51.0,4393.86,82,692,1,0
6764b4ae-a7d4-11e9-a2fc-000d3a38a36f,4.0,464.9,76,2336,2,2
fad272e0-706e-11ea-8369-000d3a38a36f,4.0,421.95,150,479,0,2
c208fd4c-b1e9-11e9-89fa-000d3a38a36f,4.0,302.46,118,690,0,2
8760dbfc-4563-11ea-acaf-000d3a38a36f,2.0,297.46999999999997,3,462,4,1
0686dfa8-abb3-11e9-a2fc-000d3a38a36f,10.0,930.7,136,691,2,0
0f7b4b32-8d6f-11ea-8f41-000d3a38a36f,4.0,556.97,72,342,4,2
c48840a2-a4b3-11e9-a2fc-000d3a38a36f,2.0,314.95,105,753,0,1
70144430-a0e9-11e9-a2fc-000d3a38a36f,3.0,429.46000000000004,22,838,4,1
3341080c-00d1-11ea-a5e8-000d3a38a36f,3.0,509.56,70,573,0,2
ec0d184e-d66a-11e9-93bc-000d3a38a36f,3.0,521.76,6,648,4,1
fb501ca2-521b-11ea-88d3-000d3a38a36f,4.0,646.45,57,542,4,2
8abf0f54-b0c5-11e9-9757-000d3a38a36f,2.0,160.98,10,236,3,3
353843f2-5e2a-11eb-8dbd-000d3a38a36f,7.0,1028.15,198,788,2,0
a2544154-a5dc-11ea-bd63-000d3a38a36f,4.0,666.37,283,362,2,2
a81ccdbc-a453-11e9-a2fc-000d3a38a36f,6.0,844.89,190,773,2,0
cad0cddc-e43f-11e9-ad00-000d3a38a36f,4.0,375.63,110,609,0,2
9c575cf4-d70c-11e9-93bc-000d3a38a36f,2.0,331.55999999999995,33,628,4,1
efe8400c-a6f3-11e9-a2fc-000d3a38a36f,4.0,766.49,332,2438,2,2
d335a4a6-1dba-11eb-8d74-000d3a38a36f,2.0,320.47,185,210,3,3
a7df223e-5b94-11ea-a55e-000d3a38a36f,5.0,456.04,104,507,2,2
e14f9392-d8a3-11e9-93bc-000d3a38a36f,3.0,608.95,105,624,2,2
9d396e92-ede5-11e9-88c1-000d3a38a36f,5.0,553.91,73,665,2,1
93870ca8-b17a-11e9-89fa-000d3a38a36f,4.0,323.95,74,688,0,2
f1e0e2d0-28fa-11eb-b7dd-000d3a38a36f,2.0,419.67,108,196,3,3
d696c654-2633-11ea-8e1c-000d3a38a36f,70.0,16918.57,49,1483,1,0
b817e6b2-a772-11e9-a2fc-000d3a38a36f,3.0,339.46000000000004,273,2393,0,2
5844d872-a7bc-11e9-a2fc-000d3a38a36f,7.0,425.93,69,2359,2,2
2e055e3e-420c-11ea-96d9-000d3a38a36f,3.0,315.96,239,664,0,2
e899aea6-2d9b-11ea-8e71-000d3a38a36f,5.0,964.89,365,611,2,2
27460450-5070-11ea-99ba-000d3a38a36f,2.0,825.0500000000001,40,688,4,1
6c1d0538-d636-11e9-93bc-000d3a38a36f,3.0,537.95,144,652,0,2
6eb7471a-531b-11ea-acd3-000d3a38a36f,4.0,804.69,116,500,2,2
71251790-ac57-11e9-a2fc-000d3a38a36f,8.0,995.89,357,1298,2,0
f5a3f8bc-2504-11ea-bf27-000d3a38a36f,2.0,203.87,23,670,4,1
cfe5c41a-9fb3-11e9-a2fc-000d3a38a36f,11.0,862.39,64,891,1,0
b1cfef08-2d95-11ea-8e71-000d3a38a36f,7.0,1167.6,187,570,2,0
8176b7b2-9fae-11e9-a2fc-000d3a38a36f,8.0,1100.56,151,1007,2,0
6363c114-24a3-11ea-bf27-000d3a38a36f,4.0,643.61,216,589,2,2
92048f9a-3fae-11eb-806e-000d3a38a36f,3.0,496.58000000000004,85,167,3,3
fc489196-673a-11ea-9d38-000d3a38a36f,4.0,408.92999999999995,277,1611,2,2
13b50024-b040-11e9-9757-000d3a38a36f,2.0,540.7,256,946,0,2
5480de8c-f81d-11e9-b138-000d3a38a36f,2.0,142.48,198,464,0,2
b61d8fd6-9e32-11e9-9897-000d3a38a36f,17.0,1884.45,145,1122,1,0
0451d312-9d96-11e9-9897-000d3a38a36f,21.0,3312.3599999999997,18,2328,1,0
5204a6ca-c568-11ea-9dde-000d3a38a36f,2.0,250.46999999999997,323,323,0,2
57d7359c-f1d5-11ea-bde9-000d3a38a36f,7.0,1064.73,11,266,4,0
e688f572-1b71-11ea-9812-000d3a38a36f,4.0,427.94,81,619,0,2
a139f058-3e48-11ea-808e-000d3a38a36f,7.0,1672.51,48,562,1,0
6f9320ee-f27e-11e9-9346-000d3a38a36f,3.0,310.95,86,591,0,1
93a7f03c-2c5c-11ea-b752-000d3a38a36f,7.0,912.87,140,658,2,0
ee7cc130-fa8a-11e9-b138-000d3a38a36f,3.0,266.43,240,398,0,2
def52cfc-64b6-11ea-a507-000d3a38a36f,5.0,721.85,159,572,2,2
0a68b7ba-deff-11ea-9c1f-000d3a38a36f,3.0,556.6700000000001,13,257,3,1
8cface6c-568c-11ea-b9b9-000d3a38a36f,2.0,289.98,120,540,0,2
5219104e-ac17-11e9-a2fc-000d3a38a36f,4.0,969.9,112,1485,2,2
68f051c8-9ce5-11ea-a27a-000d3a38a36f,2.0,156.48,233,375,0,2
69210962-564a-11ea-b9b9-000d3a38a36f,3.0,290.11,106,488,0,2
65a056c4-5287-11ea-8850-000d3a38a36f,3.0,312.44,114,520,0,1
27fff2fc-af6c-11e9-a2fc-000d3a38a36f,6.0,927.05,98,1114,2,0
3b4a4742-f12d-11e9-9346-000d3a38a36f,7.0,1205.54,199,816,2,0
48372f5a-1fbe-11ea-87bf-000d3a38a36f,5.0,838.9200000000001,202,617,2,2
20ffcbc2-f679-11e9-841e-000d3a38a36f,5.0,683.67,102,586,2,0
5bc97abc-ac0c-11e9-a2fc-000d3a38a36f,10.0,948.3100000000001,135,1491,1,0
29520ef4-aa96-11e9-a2fc-000d3a38a36f,6.0,1144.9099999999999,97,695,2,0
faf98c02-a57d-11e9-a2fc-000d3a38a36f,3.0,391.33000000000004,57,1115,0,2
d990b3f2-1a84-11ea-98d5-000d3a38a36f,7.0,1161.6,70,551,2,0
e2adc4ee-a413-11e9-a2fc-000d3a38a36f,5.0,728.8599999999999,15,781,4,1
2dfbedf8-53c4-11ea-abe0-000d3a38a36f,3.0,844.39,186,541,2,2
3b17ab5c-9e35-11e9-9897-000d3a38a36f,4.0,1338.85,147,1090,2,2
617e83a6-5bbd-11ea-a44e-000d3a38a36f,5.0,567.18,250,529,2,2
4d545830-1070-11ea-8ce6-000d3a38a36f,3.0,187.97,325,572,0,2
875cbe12-665d-11ea-82da-000d3a38a36f,3.0,431.96000000000004,104,444,0,2
0a6b8472-abde-11e9-a2fc-000d3a38a36f,4.0,579.91,345,1201,2,2
e1b876f4-a965-11e9-a2fc-000d3a38a36f,2.0,277.71999999999997,333,1659,0,2
